Ticker,MarketCap,Turnover
MDR,63.928B,39380448.1429
MDT,6.511B,292345168.676
MDYV,416.1M,736391.567721
MED,1.804B,5160353.18276
MEG,1.252B,5342407.26741
MES,62.942B,471740.401417
MET_B,2.977B,err
MFB,36.357B,err
MFD,49.470B,506229.196829
MFV,676.3M,138890.850959
MG,23.462B,2168146.21634
MGF,806.2M,483287.310564
MGK,12.712B,5478502.24445
MHI,9.932B,1020416.17423
MHNA,577.2M,323557.88887
MHP,1.455B,err
MHY,3.447B,786743.039486
MIE,351.1M,2178373.14417
MIG,468.5M,2126031.95139
MIL,249.7M,1209034.42516
MINT,529.3M,40764407.8536
MJI,18.650B,324416.088754
MJN,9.289B,128790911.772
MKH,9.083B,err
MLG,1.659B,err
MLI,6.070B,11328065.353
MLM,129.0M,61140305.7293
MLPS,230.0M,27753.720976
MLU,477.2M,9014933.61106
MM,28.607B,12566217.7243
MMD,93.987B,1733624.17683
MMM,18.962B,334526145.965
MMR,2.883B,err
MMU,233.9M,1337783.78846
MNE,465.7M,199935.942898
MNP,447.6M,449114.471412
MNR_B,83.472B,err
MO,743.0M,302217071.15
MOD,281.6M,3262978.57986
MOG_B,2.068B,err
MOH,66.428B,21884385.2087
MON,66.428B,303776735.027
MOS,19.168B,203665422.647
MOV,1.061B,6255205.70282
MPC,23.371B,279919941.781
MPLX,4.839B,3452789.68807
MPO,472.2M,4149319.01636
MPW,2.150B,16828368.8711
MPX,308.3M,157856.260527
MR,3.631B,29307058.2393
MRC,2.885B,29354313.6912
MRH,1.463B,8067345.86535
MRIN,384.8M,1984224.4644
MRK,172.0B,623545566.082
MRO,26.847B,204486284.731
MS,63.535B,360752289.129
MSA,2.188B,6139771.51543
MSB,257.3M,1078028.62278
MSCI,5.204B,23916085.9013
MSI,16.917B,102826124.642
MSM,5.896B,32542543.0986
MSO,267.6M,982511.226307
MT,26.760B,80299223.3417
MTB,16.327B,96712466.1428
MTD,7.263B,37594739.4385
MTDR,1.857B,20263801.2745
MTG,3.152B,52390551.1027
MTH,1.622B,26627648.3401
MTL,882.5M,3843093.22159
MTN,2.790B,13029291.7957
MTOR,1.255B,15423739.4176
MTR,61.9M,192277.151103
MTRN,751.9M,2673152.01068
MTU,86.951B,9568314.90875
MTW,3.960B,59197066.1309
MTX,2.255B,9344513.87092
MTZ,2.299B,29796931.8969
MUR,11.804B,95608192.1216
MUSA,2.271B,25906306.3907
MUX,841.0M,7096838.40286
MVO,320.6M,1163108.65707
MW,2.685B,43209674.8093
MWA,1.348B,9942953.20975
MWE,11.434B,59058970.5839
MWV,7.324B,44873394.1445
MWW,601.6M,13107047.3748
MX,483.6M,5487493.49088
MXL,358.2M,1480903.73427
MXT,276.5M,26115.5143583
MY,425.8M,3960605.28163
MYE,659.9M,3110617.37744
N,6.465B,54094225.4489
NAT,726.7M,12298853.7297
NAV,3.099B,36961586.1497
NBG,8.771B,20761996.4753
NBHC,859.8M,3195772.71783
NBL,28.285B,133603378.046
NBR,8.120B,80425503.1227
NC,398.8M,1009303.69776
NCI,845.3M,3237162.52372
NCR,5.479B,75934884.6294
NCS,1.396B,5535399.51729
NCT,1.690B,23588780.8209
NDRO,447.3M,2866527.65053
NDZ,788.1M,5573615.45477
NE,8.494B,121162658.87
NED,101.3M,79197.8627087
NEE,44.375B,182207499.506
NEM,12.403B,226738524.921
NEU,5.008B,16277694.6375
NFG,6.454B,29155247.092
NFX,5.831B,77354150.3422
NGG,55.090B,28164305.958
NGL,3.484B,8633288.64581
NGLS,8.293B,17633323.0224
NGS,403.5M,1321073.31722
NGVC,477.6M,5458121.93445
NHI,2.055B,9227759.9238
NI,12.422B,68145734.1384
NJ,17.023B,1653845.51077
NJR,2.381B,9906679.56943
NKA,566.4M,1525158.49519
NKE,67.151B,274417287.669
NL,419.1M,218268.604655
NLS,339.9M,2163579.28206
NLSN,18.275B,89813644.606
NLY,11.067B,133857228.148
NM,1.031B,7458849.69161
NMFC,751.3M,5878244.85606
NMM,1.536B,8167749.26626
NMR,26.655B,3703983.54388
NNA,561.2M,966899.027829
NNI,1.901B,3621960.74077
NNN,4.570B,40302676.071
NOA,278.4M,479832.475853
NOAH,756.6M,8500004.95399
NOC,25.846B,147850410.653
NOK,28.596B,193773921.731
NOR,233.1M,1820530.42823
NOV,34.667B,289200152.771
NOW,8.883B,104376706.033
NP,892.0M,3220516.01608
NPD,229.0M,246769.905961
NPK,494.0M,1698433.92346
NPO,1.667B,11837971.4222
NPTN,124.5M,890401.252629
NQ,402.4M,74814865.6626
NR,1.022B,7906428.46438
NRF,5.625B,85894729.757
NRG,12.421B,104640766.419
NRP,1.766B,5462850.64935
NRT,218.6M,582983.999663
NS,4.751B,23979802.2449
NSC,31.677B,154453800.356
NSH,1.571B,6708283.17167
NSLP,371.1M,851359.513345
NSM,3.265B,40876604.2472
NSP,840.8M,3514163.8666
NSR,1.546B,39830683.5372
NTI,2.468B,20750864.5033
NTL,3.221B,159307.007927
NTT,68.667B,7495694.29718
NTZ,139.4M,82976.822136
NU,14.731B,69054134.6915
NUE,15.904B,90352367.0743
NUS,4.403B,154497003.608
NVO,120.9B,151453790.543
NVR,5.075B,42885503.9139
NVS,221.0B,124714586.611
NWE,2.019B,8615314.20627
NWL,8.572B,63767887.8378
NWN,1.267B,5207199.58268
NWY,229.3M,879218.488109
NX,667.4M,5956962.086
NYCB,7.007B,39539134.9917
NYT,2.356B,13609851.0529
O,9.812B,87183839.147
OAK,2.168B,11931062.314
OAKS,120.6M,1140845.66065
OAS,5.372B,89243698.9777
OB,1.473B,1187021.56566
OC,4.608B,65373091.1449
OCN,5.022B,109566975.899
OCR,6.533B,63584309.2516
ODC,216.9M,441080.37013
ODP,2.952B,47043840.3934
OEH,1.459B,6307751.03986
OFC,2.445B,15124789.7231
OFG,833.2M,6266978.27245
OGE,7.569B,32687199.2102
OHI,4.600B,36776108.4783
OI,5.688B,33846545.4907
OIBR,1.529B,12104540.8359
OII,8.252B,62741114.7669
OILT,3.902B,3382709.89209
OIS,3.377B,106895397.402
OKE,14.139B,86542298.7586
OKS,13.345B,29657738.4712
OLN,2.130B,27445729.4277
OLP,344.6M,742181.564532
OMC,18.489B,120187952.535
OME,280.3M,1647869.39914
OMG,1.037B,5758772.81843
OMI,2.232B,14688536.4963
OMN,458.5M,898941.665383
ONB,1.410B,8047360.73818
ONE,169.5M,2112020.06166
OPK,3.604B,32820696.2908
OPY,326.7M,715439.549221
ORA,1.297B,2016144.15584
ORB,1.852B,8636494.01317
ORI,4.293B,22075558.3636
ORN,298.5M,1201931.69243
OSK,4.678B,38321918.8982
OWW,947.2M,8748815.85036
OXF,19.9M,100695.489796
OXM,1.108B,6044339.74296
OXY,80.620B,358586193.306
OZM,2.268B,13591991.0855
P,5.938B,270977737.987
PAA,21.541B,53391319.9289
PAC,3.627B,2944473.57958
PACD,2.171B,4046560.55928
PAG,4.240B,13973628.5788
PAM,508.9M,1264188.38881
PANW,6.147B,84319522.129
PAR,66.3M,85693.3721632
PAY,4.121B,47812138.6241
PB,4.309B,21056720.2053
PBA,13.734B,5052887.3481
PBF,1.956B,33392856.8742
PBH,1.776B,11298650.7256
PBI,5.625B,75913906.4813
PBR,96.138B,272204216.082
PBT,673.6M,1891261.27037
PBY,591.1M,3584659.06494
PBYI,1.872B,23601680.6654
PCG,21.864B,124111085.832
PCL,7.941B,45741817.2788
PCP,36.944B,164982639.087
PDH,2.003B,4722484.43644
PDM,2.919B,17629443.8457
PDS,4.007B,16019809.4315
PEB,2.352B,9328877.5454
PEG,20.030B,122781997.894
PEI,1.274B,11229428.6532
PEO,833.8M,1368452.27691
PEP,134.3B,403494792.2
PER,658.9M,4130141.01654
PES,1.069B,5718600.06454
PF,3.795B,21778627.3739
PFE,190.1B,814691193.865
PFG,14.797B,59724204.6464
PFS,989.0M,3119275.24896
PFX,141.8M,368463.535878
PG,214.6B,649371766.494
PGH,3.662B,8261397.5156
PGI,610.5M,1950992.82497
PGR,14.996B,92773142.1109
PH,18.754B,117446970.415
PHG,28.026B,18408963.5715
PHH,1.315B,25870905.74
PHI,14.405B,6077264.18958
PHM,7.565B,149152739.632
PHX,485.5M,767286.533276
PII,8.509B,80706799.22
PIKE,279.0M,2011387.99609
PIR,1.424B,35601606.2189
PJC,824.9M,3970358.82652
PKD,795.6M,5412116.08363
PKE,555.3M,1427400.20071
PKG,6.864B,56165516.1713
PKI,5.291B,35007718.0594
PKX,23.290B,16538469.5495
PKY,2.156B,9099155.64479
PL,5.474B,32058756.6318
PLD,20.767B,89838555.4993
PLL,9.326B,43558308.3776
PLOW,391.8M,1551445.01063
PLT,1.922B,9042924.16388
PM,139.8B,433741178.925
PMC,859.9M,5850071.4891
PMT,1.623B,17640045.3928
PNC,47.399B,162320163.878
PNK,1.501B,22532127.1498
PNM,2.311B,10709833.1531
PNR,14.435B,78508489.0933
PNW,6.230B,49311856.6125
PNX,274.1M,1596221.64485
PNY,2.898B,8980095.36914
POL,3.852B,20659457.4599
POM,6.863B,57317962.0034
POR,2.670B,20875921.3376
POST,1.937B,24312797.6111
POT,32.168B,262537461.46
PPC,6.520B,19407636.3938
PPG,28.270B,135441357.024
PPL,21.833B,142435868.293
PPO,2.150B,21883821.0031
PPP,1.227B,2742886.66426
PPS,2.878B,21194706.9245
PQ,472.5M,3058085.35354
PRA,2.634B,12838472.2465
PRE,5.456B,46835442.4547
PRGN,140.3M,1587478.08467
PRI,2.597B,9929882.30212
PRIS,528.3M,85434.5736774
PRLB,2.052B,30381094.3275
PRO,742.1M,3603048.09637
PRU,41.224B,197685138.319
PSA,29.280B,106031063.848
PSB,2.236B,7836004.19444
PSO,15.571B,5812101.2642
PSX,46.037B,245514611.3
PT,3.301B,1879004.04565
PTP,1.725B,9725165.46448
PTR,223.4B,18693754.1699
PUK,57.462B,7615235.90038
PULS,32.9M,81090.3579178
PVA,1.085B,30738004.9288
PVD,2.037B,1167379.26331
PVG,863.5M,4150158.91368
PVH,9.571B,123321306.165
PWE,4.704B,18074019.3522
PWR,7.479B,54278357.1486
PX,38.489B,131747589.3
PXD,33.340B,290881126.395
PZE,1.309B,1054996.87281
PZN,131.9M,577170.637732
QEP,6.036B,65254464.2599
QIHU,11.371B,267599758.211
QRE,1.201B,5054469.69135
QTM,298.2M,1806178.85789
QUAD,1.067B,4599450.16735
R,4.608B,39347530.1248
RAD,6.946B,148738012.308
RAI,32.499B,111599155.741
RAS,675.6M,6614099.49684
RATE,1.877B,11840566.8632
RAX,5.228B,112953777.441
RBA,2.619B,11375139.2331
RBC,3.511B,22482474.6317
RBS,62.328B,10790525.9338
RCI,20.579B,18960952.0261
RCL,12.459B,79629005.7931
RDC,3.925B,50902370.7253
RDN,2.646B,53746007.2686
RDY,6.970B,10981915.639
RE,7.384B,53629253.4838
REG,5.081B,23154098.9473
REN,623.6M,5867770.28264
RENN,1.202B,8852195.13859
RES,5.099B,14375597.6971
RESI,1.478B,21487472.3156
REV,1.562B,1663333.94713
REX,601.5M,3560110.00608
RF,14.728B,150974535.163
RFP,1.551B,5934452.9058
RGA,5.434B,29044295.426
RGC,3.286B,17976759.2562
RGP,11.199B,19076697.3762
RGR,1.136B,23679700.4434
RGS,783.8M,7235765.46188
RH,3.516B,66833916.2748
RHI,6.468B,38509225.5095
RHP,2.396B,26382612.7122
RHT,10.493B,91600653.8073
RIG,16.206B,216619109.003
RIO,97.718B,139154485.283
RIOM,385.8M,462853.891662
RJF,7.080B,35757110.4871
RKT,7.396B,68208751.1369
RKUS,937.0M,18888999.3879
RL,13.836B,156575090.006
RLD,632.5M,3763061.66074
RLGY,5.393B,88440557.229
RLH,109.3M,191148.936543
RLI,1.957B,9282970.63155
RLJ,3.460B,18559336.4929
RM,193.1M,3606822.32393
RMD,7.240B,52768044.7339
RNDY,263.1M,4723478.1051
RNF,634.7M,3785463.98191
RNO,400.7M,876001.857319
RNR,4.309B,45899186.2664
ROC,5.452B,59349433.1422
ROG,1.163B,5029386.76656
ROK,17.270B,84711264.3946
ROL,4.362B,4537491.02979
ROP,14.611B,60705990.2476
ROYT,498.9M,4407652.11173
RPAI,3.594B,18248576.6622
RPM,6.099B,23949253.7567
RPT,1.124B,4822168.68353
RRC,13.804B,128628013.108
RRMS,1.389B,2524916.58318
RRTS,1.058B,7250536.15281
RS,5.737B,32023678.4629
RSE,988.8M,5887972.71418
RSG,13.417B,53579046.4269
RSH,91.6M,7840057.37398
RSO,700.0M,5922626.67443
RST,205.9M,1936782.99882
RT,446.6M,4521587.60283
RTI,807.3M,6539586.85166
RTN,29.631B,163243560.045
RUK,18.530B,1159502.85124
RWT,1.627B,12806499.3483
RXN,2.887B,9237319.86559
RY,100.6B,29892384.7453
RYL,1.835B,52217452.99
RYN,6.028B,43056904.4059
S,33.724B,146905040.207
SA,436.0M,5474066.44668
SAH,1.368B,8232087.30721
SAM,2.881B,13918258.3783
SAN,120.7B,52862127.7667
SAP,92.079B,78627292.0793
SAR,84.2M,177916.025622
SB,791.0M,4320877.37641
SBGL,1.942B,5573773.39021
SBH,4.038B,47160280.1175
SBR,870.9M,1051245.93506
SBS,7.443B,22375849.2246
SBY,638.0M,5600282.09092
SCCO,24.745B,54402835.1552
SCG,7.504B,36300676.4469
SCHW,35.235B,191772398.282
SCI,4.360B,26822493.1299
SCL,1.165B,3281386.85444
SCS,2.177B,7757641.56249
SCX,107.0M,197576.836828
SD,3.471B,57049516.7519
SDLP,2.472B,8356849.91324
SDR,392.8M,3694224.81342
SDRL,18.385B,135073438.413
SDT,177.0M,2459087.68775
SE,28.357B,107142849.489
SEE,7.359B,54219996.728
SEM,2.042B,8769532.496
SEMG,3.344B,23903003.9268
SEP,15.091B,9234160.07208
SF,3.094B,18348116.9433
SFE,412.4M,1677505.85439
SFG,2.801B,12842451.0148
SFL,1.712B,9163432.76584
SFUN,3.755B,380918429.122
SFY,557.7M,17011457.3316
SGK,526.4M,897919.071232
SGU,352.3M,437207.923765
SGY,2.222B,27508435.2314
SHG,21.495B,2034317.75277
SHI,2.825B,623875.635951
SHO,2.719B,21005532.0248
SHW,20.365B,125797881.204
SID,6.342B,27447282.1734
SIG,8.812B,80581748.8263
SIX,4.091B,26335875.9664
SJI,1.953B,6689383.80503
SJM,10.849B,69262086.6092
SJR,11.246B,7193877.16883
SJT,905.2M,1711992.27274
SJW,553.6M,1084728.47285
SKH,263.8M,713857.994713
SKM,16.891B,22180293.633
SKT,3.301B,21839531.0716
SKX,2.320B,19688449.0123
SKY,34.5M,124453.697288
SLB,148.3B,533996332.797
SLCA,2.896B,52668519.2885
SLF,22.177B,10153430.3833
SLG,10.456B,59423656.3495
SLH,4.526B,15839774.6494
SLW,9.061B,108546102.492
SM,5.697B,76288844.8742
SMA,328.1M,1325619.02785
SMFG,58.519B,12286284.9535
SMG,3.486B,18632079.9174
SMI,2.635B,909348.183978
SMLP,2.959B,2853444.19048
SMP,993.4M,4115400.8079
SN,1.863B,27667116.5991
SNA,6.879B,29473020.3227
SNE,17.649B,46880905.5476
SNH,4.922B,39514772.7437
SNI,11.538B,60609624.2784
SNN,15.770B,8347754.54004
SNP,109.1B,12204733.4057
SNV,3.383B,8226010.5827
SNX,2.786B,11503058.9351
SNY,141.3B,82222492.8264
SO,39.793B,206257587.983
SOL,307.1M,13708746.2962
SON,4.429B,16324722.146
SPA,279.2M,1558220.98296
SPB,4.402B,14091697.5679
SPF,2.352B,31081671.2405
SPG,51.582B,225183745.888
SPH,2.801B,7348311.05482
SPLP,464.9M,272304.273758
SPN,5.619B,53786393.1045
SPR,4.893B,38367541.8721
SPW,4.723B,29061752.6489
SQM,7.920B,24587041.3183
SQNS,106.5M,421327.601338
SR,51.3M,772011.284791
SRC,4.167B,46086742.3161
SRE,25.685B,101025331.053
SRI,293.5M,1877495.31876
SRT,113.9M,132749.167548
SSD,1.777B,6025379.03564
SSI,606.5M,8653979.41738
SSL,37.985B,8965491.34438
SSNI,647.0M,7078041.05454
SSP,1.156B,6867723.81972
SSS,2.475B,13144770.5329
SSTK,3.044B,19012416.758
SSW,2.193B,4703859.60231
ST,7.869B,37892855.514
STAG,1.290B,6780621.75587
STC,718.3M,5488214.39385
STE,3.172B,12331727.7198
STI,21.406B,120900477.771
STJ,19.950B,119972691.595
STL,907.8M,3180406.04257
STM,8.194B,7973052.39889
STN,2.912B,723798.054099
STNG,1.865B,13513968.0363
STO,98.827B,33659693.317
STON,569.3M,2237743.81554
STR,4.284B,24330589.1631
STRI,32.8M,503144.494096
STT,29.282B,166555358.555
STV,262.2M,804600.925751
STWD,4.582B,60546046.6091
STZ,16.983B,102870697.031
SU,61.261B,122502066.396
SUI,1.986B,8332655.56215
SUP,548.1M,2038379.22904
SUSP,1.015B,1785785.77272
SUSS,1.726B,18309377.0889
SVM,347.8M,2971557.4062
SVU,1.998B,28349833.152
SWC,2.023B,23641156.1055
SWFT,3.547B,40162400.7925
SWI,2.875B,40134489.8934
SWK,13.669B,109703674.373
SWM,1.305B,9947772.4822
SWN,16.130B,156487758.093
SWS,239.7M,1055205.78861
SWX,2.460B,8104215.2968
SWY,7.783B,166754039.145
SXC,1.448B,9562268.17121
SXCP,950.2M,1457587.26958
SXE,775.3M,1636583.18011
SXI,963.8M,3184018.23422
SXL,9.626B,28074637.5806
SXT,2.708B,12670088.3664
SYA,2.631B,7714872.82173
SYK,32.297B,110730753.577
SYT,34.645B,17149762.4798
SYX,522.2M,372371.493844
SYY,21.892B,132930427.935
T,183.0B,861056603.249
TA,311.2M,2772127.99743
TAC,3.226B,1470882.38538
TAHO,3.768B,1873362.56811
TAL,1.469B,21189641.7608
TAOM,179.8M,333348.442495
TAP,13.646B,65012280.5285
TARO,4.879B,3629586.29314
TBI,1.095B,6051398.08057
TC,494.7M,4869153.62591
TCAP,757.8M,5184019.53325
TCB,2.661B,17040767.6875
TCI,118.0M,28353.4694321
TCK,12.719B,53618553.6617
TCO,4.755B,546721.57391
TCP,3.189B,7401657.15073
TD,93.153B,54925601.893
TDC,6.619B,109907180.779
TDE,2.730B,718441.804122
TDG,8.876B,70228441.0567
TDI,2.694B,193327.134986
TDJ,2.794B,811693.859161
TDS,2.814B,17893903.7413
TDW,2.714B,24347081.6329
TDY,3.615B,12157453.7884
TE,3.936B,37930635.5741
TEF,77.063B,17769103.2135
TEG,5.514B,25208680.5362
TEL,24.949B,93301139.268
TEN,3.992B,31052405.1723
TEO,4.625B,3842264.84787
TER,3.755B,47189036.6945
TEU,38.0M,582409.660482
TEVA,44.874B,253249486.716
TEX,4.363B,69203635.7796
TFX,4.352B,24428345.2474
TG,749.0M,1784245.79241
TGH,2.160B,7130063.75426
TGI,3.657B,42161361.6646
TGP,3.410B,6633816.99134
TGS,452.9M,466336.784506
TGT,36.793B,339306891.229
THC,4.681B,76929462.8248
THG,2.820B,11854909.6277
THI,7.273B,13977836.2627
THO,3.047B,20923884.5063
THR,836.0M,3586715.10339
THS,2.891B,12893978.9763
TI,24.255B,2138049.93102
TIF,12.882B,94161786.7822
TISI,801.8M,3662695.74869
TJX,37.215B,206257917.247
TK,4.428B,16849644.7515
TKC,13.552B,6523080.11207
TKR,6.170B,48193003.0531
TLK,19.945B,10993809.3307
TLLP,3.903B,13777083.8632
TLM,10.845B,48704424.1815
TLP,702.4M,1256873.16471
TLYS,217.5M,1188565.60408
TM,186.2B,48371082.6809
TMH,3.569B,24635495.969
TMK,7.223B,31717660.3235
TMO,47.529B,204873545.917
TNC,1.308B,4463120.86058
TNH,2.683B,4502877.34502
TNK,359.9M,1842020.40569
TNP,510.1M,2873196.91422
TOL,6.542B,110481659.235
TOO,3.165B,4780219.61668
TOT,165.9B,71670123.6707
TOWR,747.7M,5476535.65702
TPC,1.497B,6034595.34959
TPH,504.5M,6126806.04936
TPL,1.385B,1506553.58323
TPX,4.157B,53716126.3866
TR,1.737B,2322695.5022
TRC,639.3M,1219620.87592
TREX,954.7M,29153608.0228
TRGP,5.621B,24315738.4219
TRI,29.256B,28698456.7128
TRK,759.6M,521346.207335
TRLA,1.687B,56141903.4366
TRN,6.700B,156283770.599
TRNO,477.0M,1414522.77004
TROX,3.065B,14906918.3545
TRP,33.179B,21052513.1839
TRQ,6.862B,19835732.1246
TRR,144.4M,191174.982853
TRV,32.961B,186214536.777
TRW,9.838B,70674462.3304
TS,27.442B,48206781.0682
TSL,999.8M,69965561.1914
TSM,109.1B,189784837.506
TSN,12.675B,146972686.699
TSO,7.664B,169023452.044
TSS,5.881B,41221575.1449
TSU,14.390B,33401701.6273
TTC,3.512B,13059623.1461
TTI,916.4M,6228728.74088
TU,22.761B,6314113.94367
TUMI,1.451B,11486616.1146
TUP,4.254B,40028345.2727
TV,20.003B,57969499.9612
TW,7.353B,75799341.7266
TWC,40.457B,330231539.697
TWI,838.4M,12707699.5484
TWO,3.844B,40465905.8617
TWX,60.926B,340336859.05
TX,5.707B,6104198.63059
TXI,2.643B,17123576.7916
TXT,10.621B,71855581.4694
TYC,21.140B,116451819.273
TYL,2.971B,16228357.073
UA,12.608B,239146164.583
UAL,15.616B,212302628.44
UAM,720.9M,1720944.08231
UAN,1.334B,5206642.98145
UBA,638.7M,1442929.32486
UBP,554.3M,35066.7873541
UBS,71.009B,41559537.7477
UDR,7.141B,38972215.6319
UFI,524.2M,1660518.42507
UFS,2.821B,73230633.1549
UGI,5.707B,23435872.5283
UGP,13.206B,7425676.25693
UHS,9.581B,56848155.9619
UHT,559.3M,1471969.8477
UIL,2.151B,13248530.0221
UIS,1.247B,15830586.6486
UL,128.1B,52841859.5854
UMC,5.991B,2524455.58115
UMH,217.3M,732472.983477
UN,124.3B,68743899.9311
UNF,2.084B,6632473.16851
UNH,80.682B,344075159.008
UNM,8.978B,50039479.5599
UNP,90.664B,643916440.074
UNS,2.518B,18146963.7221
UNT,3.331B,14289714.5406
UPL,4.498B,74435920.2014
UPS,93.746B,289227224.548
URI,10.270B,124358849.528
URS,3.108B,40590826.8741
USAC,956.3M,1960947.56396
USB,78.260B,290401993.401
USG,4.092B,52331724.9308
USM,3.357B,4483835.14919
USNA,1.073B,9639927.45551
USPH,405.7M,1054714.09144
USU,13.2M,3659079.91571
UTI,280.1M,764425.761624
UTL,481.3M,1325754.57413
UTX,106.5B,342277905.03
UVV,1.281B,11476211.0165
UZA,2.133B,1019364.62643
V,131.3B,691280867.535
VAC,1.983B,10297252.8608
VAL,6.387B,39185547.4369
VALE,67.252B,272389422.658
VAR,8.734B,54786649.9819
VC,4.631B,46272993.9282
VCO,1.528B,186969.443751
VCRA,332.2M,3229810.80248
VE,10.693B,3391049.10987
VET,7.288B,805511.515152
VFC,27.041B,274386543.305
VG,795.8M,6032883.40179
VGR,2.053B,13826130.3337
VHI,1.970B,1007821.6385
VIP,16.595B,26922398.3293
VIPS,10.191B,118509775.405
VIV,22.757B,35733144.7771
VLO,27.402B,355556436.229
VLY,2.013B,14418636.685
VMC,8.306B,48220232.2783
VMI,4.019B,39400773.9484
VMW,41.360B,177343722.164
VNO,19.927B,78423449.7938
VNR,2.561B,10466615.9615
VNTV,4.609B,46819173.3045
VOC,279.5M,1190523.70248
VPG,219.5M,799287.797493
VR,3.411B,26892263.3733
VRS,90.1M,462777.073387
VRX,42.224B,238153004.849
VSH,2.254B,14686611.2816
VSI,1.319B,25571999.0383
VTR,18.761B,106717073.082
VVC,3.439B,11503367.2064
VVI,467.5M,2340209.7268
VZ,204.6B,1041073748.69
WAB,7.983B,37123296.309
WAC,1.116B,23380446.9743
WAG,70.802B,354839536.61
WAGE,1.732B,18530686.2691
WAIR,1.977B,6759056.06612
WAL,2.088B,8326317.202
WAT,8.949B,54374769.4617
WBC,6.708B,39923405.6423
WBK,98.840B,4175581.09091
WBS,2.821B,15971958.8604
WCC,3.896B,43862948.7884
WCG,3.313B,38864933.5436
WCN,5.915B,24759725.963
WD,469.6M,1922294.93456
WDAY,16.106B,135809383.879
WDR,5.297B,44093880.5012
WEC,10.403B,74336391.8502
WES,8.913B,12116254.0407
WF,7.838B,271221.636251
WFC,277.0B,751791969.718
WFT,17.531B,133512245.369
WG,618.5M,3201709.59679
WGL,2.216B,11573294.0711
WGO,648.3M,7645340.44746
WGP,13.292B,4181918.49752
WH,18.8M,80732.3829137
WHG,454.2M,1125312.60659
WHR,10.805B,147958997.823
WHX,30.5M,1583320.95918
WHZ,228.5M,2079435.06703
WIT,28.122B,8248052.51069
WLK,11.081B,73592387.0164
WLL,9.455B,112049467.257
WLP,30.412B,214966762.784
WLT,357.4M,78512538.4593
WM,20.690B,83919192.9915
WMB,39.753B,254702638.637
WMC,588.6M,10861805.9949
WMK,1.216B,1309724.24952
WMT,243.8B,476922691.094
WNC,1.010B,8729557.09975
WNR,3.068B,54403842.6003
WNS,972.5M,2421303.33953
WOR,3.000B,14588287.3274
WPC,6.404B,32683119.1619
WPP,532.0M,2364164.84901
WPX,4.678B,58259739.8985
WPZ,23.598B,37382034.0377
WR,4.845B,31030912.9337
WRB,5.827B,22817767.3104
WRD,2.520B,277163.544733
WRE,1.726B,9500554.05607
WRI,4.013B,20642158.7927
WSH,7.736B,31068647.2909
WSM,6.709B,65068803.72
WSO,3.281B,22512141.8925
WSR,330.5M,1679113.72926
WST,2.953B,14244954.8549
WTI,1.232B,11658393.3609
WTM,3.680B,7332591.34543
WTR,4.515B,17498517.3223
WTS,2.170B,8957271.71346
WTW,1.207B,28248585.0659
WU,9.043B,109941430.378
WWAV,5.583B,36420160.8366
WWE,880.1M,17689865.4032
WWW,2.688B,33341984.7816
WX,2.336B,18886876.8722
WY,18.907B,127741113.522
WYN,9.545B,76914250.968
X,3.741B,159461727.506
XCO,1.491B,27671286.8955
XEC,12.411B,115900061.476
XEL,15.867B,90319041.3332
XIN,322.1M,2430429.63602
XL,8.873B,57437231.9056
XLS,3.209B,24304723.3964
XNY,54.1M,102027.107438
XOM,438.6B,1112352335.45
XOXO,302.6M,1254168.05472
XPO,1.507B,20198509.8415
XRM,219.0M,1080256.91363
XRS,2.188B,8702828.23523
XRX,14.694B,123783286.982
XUE,296.3M,610246.711981
XYL,7.235B,46759648.5417
Y,7.097B,22464950.8159
YELP,5.590B,297958637.706
YGE,587.7M,34031877.3925
YOKU,3.703B,101721281.328
YPF,13.644B,34499889.0893
YUM,36.184B,220088177.098
YZC,3.766B,1844071.70023
ZA,51.2M,280456.119413
ZEP,401.1M,1231167.78179
ZFC,128.8M,740429.223323
ZMH,17.683B,114128685.386
ZNH,3.015B,656679.907661
ZQK,599.2M,15863780.4488
ZTS,16.218B,127949403.506
ZX,114.6M,151228.227957
